,0,1,2,3,4,5,6,7,8,9
0,5.590175338089466,5.350351508706808,5.3005549516528845,5.285543853417039,5.26989814452827,5.2531095296144485,5.243544761091471,5.231327945366502,5.2197775319218636,5.206009579822421
1,4.554180905222893,4.44390575401485,4.420745326206088,4.413620825856924,4.4053363390266895,4.3968990705907345,4.392384497448802,4.3865482322871685,4.381390003487468,4.374959871172905
2,3.878426308245932,3.611794262084685,3.577907553112251,3.5689711682642065,3.5521008551529007,3.538334063080648,3.535554112057079,3.515062944359321,3.5052551927744218,3.480742703765967
