,0,1,2,3,4,5,6,7,8,9
0,1.470379083417356,1.4654491087421775,1.4618236860260367,1.4545165924355388,1.4412811361253262,1.4338931925594807,1.4276221068575978,1.422805666923523,1.4187799217179418,1.4172931173816323
1,1.1724263662472367,1.170543385669589,1.1690066792070866,1.1660799905657768,1.160821197554469,1.1576593834906816,1.1550213918089867,1.1531692622229457,1.1511864215135574,1.1508055571466684
2,1.126136317237646,1.1214364376667567,1.0976405597036318,1.063627288043057,1.0297240183036926,1.01512385987983,1.001826551025308,0.9917852910298932,0.9859142856674442,0.9817953984717994
