,0,1,2,3,4,5,6,7,8,9
0,1.4682576842606068,1.4700903510674834,1.4693461693823338,1.4682252276688814,1.4695366015657783,1.4682246446609497,1.469151928089559,1.4690783713012934,1.4703803220763803,1.4692937275394797
1,1.1716802064329386,1.172344507649541,1.1721279947087169,1.171678613871336,1.1720014018937945,1.171654955483973,1.172083044424653,1.1718396050855517,1.1724803932011127,1.1721844682469964
2,1.1494054410471437,1.159386551403954,1.159710173064127,1.1592881464888918,1.1592107269301337,1.1593342752555071,1.1593192631883975,1.1588429936373192,1.1599220351213597,1.1591304506219215
